subject,course_num,days,start,end,building,room_number
PHYS,102,W      ,1400,1650,Campus Instructional Facility,4036
PHYS,102,W      ,1700,1950,Campus Instructional Facility,4036
PHYS,102,R      ,800,1050,Campus Instructional Facility,4036
PHYS,102,R      ,1100,1350,Campus Instructional Facility,4036
PHYS,102,R      ,1400,1650,Campus Instructional Facility,4036
PHYS,102,R      ,1700,1950,Campus Instructional Facility,4036
PHYS,102,F      ,800,1050,Campus Instructional Facility,4036
PHYS,199,none,0,0,none,none
PHYS,211,TR     ,900,950,Loomis Laboratory,141
PHYS,211,TR     ,1000,1050,Loomis Laboratory,141
PHYS,211,none,0,0,none,none
PHYS,211,TR     ,1100,1150,Loomis Laboratory,141
PHYS,211,TR     ,1200,1250,Loomis Laboratory,141
PHYS,211,T      ,800,950,Loomis Laboratory,137
PHYS,211,T      ,800,950,Loomis Laboratory,139
PHYS,211,T      ,800,950,Loomis Laboratory,143
PHYS,211,T      ,800,950,Loomis Laboratory,147
PHYS,211,T      ,1000,1150,Loomis Laboratory,137
PHYS,211,T      ,1000,1150,Loomis Laboratory,139
PHYS,211,T      ,1000,1150,Loomis Laboratory,143
PHYS,211,T      ,1000,1150,Loomis Laboratory,147
PHYS,211,T      ,1200,1350,Loomis Laboratory,139
PHYS,211,T      ,1200,1350,Loomis Laboratory,137
PHYS,211,T      ,1300,1450,FAR Meeting Space,9
PHYS,211,T      ,1400,1550,Loomis Laboratory,137
PHYS,211,T      ,1400,1550,Loomis Laboratory,139
PHYS,211,T      ,1600,1750,Loomis Laboratory,137
PHYS,211,T      ,1600,1750,Loomis Laboratory,139
PHYS,211,W      ,800,950,Loomis Laboratory,137
PHYS,211,W      ,800,950,Loomis Laboratory,139
PHYS,211,W      ,800,950,Loomis Laboratory,143
PHYS,211,W      ,800,950,Loomis Laboratory,147
PHYS,211,W      ,1000,1150,Loomis Laboratory,137
PHYS,211,W      ,1000,1150,Loomis Laboratory,139
PHYS,211,W      ,1000,1150,Loomis Laboratory,143
PHYS,211,W      ,1000,1150,Loomis Laboratory,147
PHYS,211,W      ,1200,1350,Loomis Laboratory,137
PHYS,211,W      ,1200,1350,Loomis Laboratory,139
PHYS,211,W      ,1400,1550,Loomis Laboratory,137
PHYS,211,W      ,1400,1550,Loomis Laboratory,139
PHYS,211,W      ,1600,1750,Loomis Laboratory,137
PHYS,211,W      ,1600,1750,Loomis Laboratory,139
PHYS,211,R      ,800,950,Loomis Laboratory,137
PHYS,211,R      ,800,950,Loomis Laboratory,139
PHYS,211,R      ,800,950,Loomis Laboratory,143
PHYS,211,R      ,800,950,Loomis Laboratory,147
PHYS,211,R      ,1000,1150,Loomis Laboratory,137
PHYS,211,R      ,1000,1150,Loomis Laboratory,139
PHYS,211,R      ,1000,1150,Loomis Laboratory,143
PHYS,211,R      ,1000,1150,Loomis Laboratory,147
PHYS,211,R      ,1200,1350,Loomis Laboratory,137
PHYS,211,R      ,1200,1350,Loomis Laboratory,139
PHYS,211,R      ,1400,1550,Loomis Laboratory,137
PHYS,211,R      ,1400,1550,Loomis Laboratory,139
PHYS,211,R      ,1600,1750,Loomis Laboratory,137
PHYS,211,R      ,1600,1750,Loomis Laboratory,139
PHYS,211,F      ,800,950,Loomis Laboratory,137
PHYS,211,F      ,800,950,Loomis Laboratory,139
PHYS,211,F      ,800,950,Loomis Laboratory,143
PHYS,211,F      ,800,950,Loomis Laboratory,147
PHYS,211,F      ,1000,1150,Loomis Laboratory,137
PHYS,211,F      ,1000,1150,Loomis Laboratory,139
PHYS,211,F      ,1000,1150,Loomis Laboratory,143
PHYS,211,F      ,1000,1150,Loomis Laboratory,147
PHYS,211,F      ,1200,1350,Loomis Laboratory,137
PHYS,211,F      ,1200,1350,Loomis Laboratory,139
PHYS,211,F      ,1400,1550,Loomis Laboratory,137
PHYS,211,F      ,1400,1550,Loomis Laboratory,139
PHYS,211,F      ,1600,1750,Loomis Laboratory,137
PHYS,211,F      ,1600,1750,Loomis Laboratory,139
PHYS,211,T      ,800,950,Campus Instructional Facility,4031
PHYS,211,T      ,1000,1150,Campus Instructional Facility,4031
PHYS,211,T      ,1200,1350,Campus Instructional Facility,4031
PHYS,211,T      ,1400,1550,Campus Instructional Facility,4031
PHYS,211,T      ,1600,1750,Campus Instructional Facility,4031
PHYS,211,W      ,800,950,Campus Instructional Facility,4031
PHYS,211,W      ,1000,1150,Campus Instructional Facility,4031
PHYS,211,W      ,1200,1350,Campus Instructional Facility,4031
PHYS,211,W      ,1400,1550,Campus Instructional Facility,4031
PHYS,211,W      ,1600,1750,Campus Instructional Facility,4031
PHYS,211,R      ,800,950,Campus Instructional Facility,4031
PHYS,211,R      ,1000,1150,Campus Instructional Facility,4031
PHYS,211,R      ,1200,1350,Campus Instructional Facility,4031
PHYS,211,R      ,1400,1550,Campus Instructional Facility,4031
PHYS,211,R      ,1600,1750,Campus Instructional Facility,4031
PHYS,211,F      ,800,950,Campus Instructional Facility,4031
PHYS,211,F      ,1000,1150,Campus Instructional Facility,4031
PHYS,211,F      ,1200,1350,Campus Instructional Facility,4031
PHYS,212,TR     ,1400,1450,Loomis Laboratory,141
PHYS,212,TR     ,1500,1550,Loomis Laboratory,141
PHYS,212,TR     ,1600,1650,Loomis Laboratory,141
PHYS,212,W      ,800,950,Campus Instructional Facility,0036
PHYS,212,W      ,800,950,Ceramics Building,214
PHYS,212,W      ,1000,1150,Campus Instructional Facility,0036
PHYS,212,W      ,1000,1150,Sidney Lu Mech Engr Bldg,1043
PHYS,212,W      ,1200,1350,Loomis Laboratory,147
PHYS,212,W      ,1200,1350,Loomis Laboratory,143
PHYS,212,W      ,1400,1550,Loomis Laboratory,143
PHYS,212,W      ,1400,1550,Loomis Laboratory,147
PHYS,212,W      ,1600,1750,Loomis Laboratory,147
PHYS,212,W      ,1600,1750,Loomis Laboratory,143
PHYS,212,R      ,800,950,Ceramics Building,214
PHYS,212,R      ,800,950,Campus Instructional Facility,3038
PHYS,212,R      ,1000,1150,Transportation Building,203
PHYS,212,R      ,1000,1150,Sidney Lu Mech Engr Bldg,1043
PHYS,212,R      ,1200,1350,Loomis Laboratory,143
PHYS,212,R      ,1200,1350,Loomis Laboratory,147
PHYS,212,R      ,1400,1550,Loomis Laboratory,143
PHYS,212,R      ,1400,1550,Loomis Laboratory,147
PHYS,212,R      ,1600,1750,Loomis Laboratory,147
PHYS,212,R      ,1600,1750,Loomis Laboratory,143
PHYS,212,F      ,800,950,Campus Instructional Facility,2025
PHYS,212,F      ,800,950,Campus Instructional Facility,0036
PHYS,212,F      ,1000,1150,Campus Instructional Facility,0018
PHYS,212,F      ,1000,1150,Campus Instructional Facility,2025
PHYS,212,F      ,1200,1350,Loomis Laboratory,143
PHYS,212,F      ,1200,1350,Loomis Laboratory,147
PHYS,212,F      ,1400,1550,Loomis Laboratory,143
PHYS,212,F      ,1400,1550,Loomis Laboratory,147
PHYS,212,T      ,800,950,Campus Instructional Facility,4035
PHYS,212,T      ,1000,1150,Campus Instructional Facility,4035
PHYS,212,T      ,1200,1350,Campus Instructional Facility,4035
PHYS,212,T      ,1400,1550,Campus Instructional Facility,4035
PHYS,212,T      ,1600,1750,Campus Instructional Facility,4035
PHYS,212,W      ,800,950,Campus Instructional Facility,4035
PHYS,212,W      ,1000,1150,Campus Instructional Facility,4035
PHYS,212,W      ,1200,1350,Campus Instructional Facility,4035
PHYS,212,W      ,1400,1550,Campus Instructional Facility,4035
PHYS,212,W      ,1600,1750,Campus Instructional Facility,4035
PHYS,212,R      ,800,950,Campus Instructional Facility,4035
PHYS,212,R      ,1000,1150,Campus Instructional Facility,4035
PHYS,212,R      ,1200,1350,Campus Instructional Facility,4035
PHYS,212,R      ,1400,1550,Campus Instructional Facility,4035
PHYS,212,R      ,1600,1750,Campus Instructional Facility,4035
PHYS,212,F      ,800,950,Campus Instructional Facility,4035
PHYS,212,F      ,1000,1150,Campus Instructional Facility,4035
PHYS,212,F      ,1200,1350,Campus Instructional Facility,4035
PHYS,212,F      ,1400,1550,Campus Instructional Facility,4035
PHYS,213,MW     ,900,950,Loomis Laboratory,141
PHYS,213,MW     ,1000,1050,Loomis Laboratory,141
PHYS,213,MW     ,1100,1150,Loomis Laboratory,141
PHYS,213,T      ,800,950,Loomis Laboratory,222
PHYS,213,T      ,800,950,Loomis Laboratory,35
PHYS,213,T      ,1000,1150,Loomis Laboratory,222
PHYS,213,T      ,1000,1150,Loomis Laboratory,35
PHYS,213,T      ,1200,1350,Loomis Laboratory,222
PHYS,213,T      ,1200,1350,Loomis Laboratory,35
PHYS,213,T      ,1400,1550,Loomis Laboratory,222
PHYS,213,T      ,1400,1550,Loomis Laboratory,35
PHYS,213,T      ,1600,1750,Loomis Laboratory,222
PHYS,213,T      ,1600,1750,Loomis Laboratory,35
PHYS,213,W      ,800,950,Loomis Laboratory,222
PHYS,213,W      ,800,950,Loomis Laboratory,35
PHYS,213,W      ,1000,1150,Loomis Laboratory,222
PHYS,213,W      ,1000,1150,Loomis Laboratory,35
PHYS,213,W      ,1200,1350,Loomis Laboratory,222
PHYS,213,W      ,1200,1350,Loomis Laboratory,35
PHYS,213,W      ,1400,1550,Loomis Laboratory,222
PHYS,213,W      ,1400,1550,Loomis Laboratory,35
PHYS,213,W      ,1600,1750,Loomis Laboratory,222
PHYS,213,W      ,1600,1750,Loomis Laboratory,35
PHYS,213,R      ,800,950,Loomis Laboratory,222
PHYS,213,R      ,800,950,Loomis Laboratory,35
PHYS,213,R      ,1000,1150,Loomis Laboratory,222
PHYS,213,R      ,1000,1150,Loomis Laboratory,35
PHYS,213,R      ,1200,1350,Loomis Laboratory,222
PHYS,213,R      ,1200,1350,Loomis Laboratory,35
PHYS,213,R      ,1400,1550,Loomis Laboratory,222
PHYS,213,M      ,800,950,Loomis Laboratory,64
PHYS,213,M      ,1000,1150,Loomis Laboratory,64
PHYS,213,M      ,1200,1350,Loomis Laboratory,64
PHYS,213,M      ,1400,1550,Loomis Laboratory,64
PHYS,213,M      ,1600,1750,Loomis Laboratory,64
PHYS,213,T      ,800,950,Loomis Laboratory,64
PHYS,213,T      ,1000,1150,Loomis Laboratory,64
PHYS,213,T      ,1200,1350,Loomis Laboratory,64
PHYS,213,T      ,1400,1550,Loomis Laboratory,64
PHYS,213,T      ,1600,1750,Loomis Laboratory,64
PHYS,213,W      ,800,950,Loomis Laboratory,64
PHYS,213,W      ,1000,1150,Loomis Laboratory,64
PHYS,213,W      ,1200,1350,Loomis Laboratory,64
PHYS,213,W      ,1400,1550,Loomis Laboratory,64
PHYS,213,W      ,1600,1750,Loomis Laboratory,64
PHYS,213,R      ,800,950,Loomis Laboratory,64
PHYS,213,R      ,1000,1150,Loomis Laboratory,64
PHYS,213,R      ,1200,1350,Loomis Laboratory,64
PHYS,213,R      ,1400,1550,Loomis Laboratory,64
PHYS,213,R      ,1600,1750,Loomis Laboratory,64
PHYS,214,MWF    ,900,950,Loomis Laboratory,141
PHYS,214,MWF    ,1000,1050,Loomis Laboratory,141
PHYS,214,MWF    ,1100,1150,Loomis Laboratory,141
PHYS,214,T      ,800,950,Loomis Laboratory,222
PHYS,214,T      ,800,950,Loomis Laboratory,35
PHYS,214,T      ,1000,1150,Loomis Laboratory,222
PHYS,214,T      ,1000,1150,Loomis Laboratory,35
PHYS,214,T      ,1200,1350,Loomis Laboratory,222
PHYS,214,T      ,1200,1350,Loomis Laboratory,35
PHYS,214,T      ,1400,1550,Loomis Laboratory,222
PHYS,214,T      ,1400,1550,Loomis Laboratory,35
PHYS,214,T      ,1600,1750,Loomis Laboratory,222
PHYS,214,T      ,1600,1750,Loomis Laboratory,35
PHYS,214,W      ,800,950,Loomis Laboratory,222
PHYS,214,W      ,800,950,Loomis Laboratory,35
PHYS,214,W      ,1000,1150,Loomis Laboratory,222
PHYS,214,W      ,1000,1150,Loomis Laboratory,35
PHYS,214,W      ,1200,1350,Loomis Laboratory,222
PHYS,214,W      ,1200,1350,Loomis Laboratory,35
PHYS,214,W      ,1400,1550,Loomis Laboratory,222
PHYS,214,W      ,1400,1550,Loomis Laboratory,35
PHYS,214,W      ,1600,1750,Loomis Laboratory,222
PHYS,214,W      ,1600,1750,Loomis Laboratory,35
PHYS,214,R      ,800,950,Loomis Laboratory,222
PHYS,214,R      ,800,950,Loomis Laboratory,35
PHYS,214,R      ,1000,1150,Loomis Laboratory,222
PHYS,214,R      ,1000,1150,Loomis Laboratory,35
PHYS,214,R      ,1200,1350,Loomis Laboratory,222
PHYS,214,R      ,1200,1350,Loomis Laboratory,35
PHYS,214,R      ,1400,1550,Loomis Laboratory,222
PHYS,214,M      ,800,950,Loomis Laboratory,64
PHYS,214,M      ,1000,1150,Loomis Laboratory,64
PHYS,214,M      ,1200,1350,Loomis Laboratory,64
PHYS,214,M      ,1400,1550,Loomis Laboratory,64
PHYS,214,M      ,1600,1750,Loomis Laboratory,64
PHYS,214,T      ,800,950,Loomis Laboratory,64
PHYS,214,T      ,1000,1150,Loomis Laboratory,64
PHYS,214,T      ,1200,1350,Loomis Laboratory,64
PHYS,214,T      ,1400,1550,Loomis Laboratory,64
PHYS,214,T      ,1600,1750,Loomis Laboratory,64
PHYS,214,W      ,800,950,Loomis Laboratory,64
PHYS,214,W      ,1000,1150,Loomis Laboratory,64
PHYS,214,W      ,1200,1350,Loomis Laboratory,64
PHYS,214,W      ,1400,1550,Loomis Laboratory,64
PHYS,214,W      ,1600,1750,Loomis Laboratory,64
PHYS,214,R      ,800,950,Loomis Laboratory,64
PHYS,214,R      ,1000,1150,Loomis Laboratory,64
PHYS,214,R      ,1200,1350,Loomis Laboratory,64
PHYS,214,R      ,1400,1550,Loomis Laboratory,64
PHYS,214,R      ,1600,1750,Loomis Laboratory,64
PHYS,221,F      ,1200,1350,Loomis Laboratory,276
PHYS,221,F      ,1400,1550,Loomis Laboratory,276
PHYS,225,T      ,1600,1650,Loomis Laboratory,151
PHYS,225,T      ,1600,1650,none,none
PHYS,225,F      ,800,950,Loomis Laboratory,222
PHYS,225,F      ,1000,1150,Loomis Laboratory,222
PHYS,225,F      ,1000,1150,Loomis Laboratory,35
PHYS,225,F      ,1200,1350,Loomis Laboratory,222
PHYS,225,F      ,1200,1350,Loomis Laboratory,35
PHYS,225,F      ,1400,1550,Loomis Laboratory,222
PHYS,225,F      ,1400,1550,Loomis Laboratory,35
PHYS,225,F      ,1600,1750,Loomis Laboratory,222
PHYS,225,F      ,1800,1950,Loomis Laboratory,222
PHYS,246,R      ,1600,1750,Loomis Laboratory,276
PHYS,325,TR     ,1300,1420,Loomis Laboratory,151
PHYS,325,M      ,1600,1650,Campus Instructional Facility,4018
PHYS,325,M      ,1700,1750,Campus Instructional Facility,4018
PHYS,325,M      ,1800,1850,Campus Instructional Facility,4018
PHYS,325,M      ,1900,1950,Campus Instructional Facility,4018
PHYS,325,M      ,2000,2050,Campus Instructional Facility,4018
PHYS,326,TR     ,1230,1350,Loomis Laboratory,144
PHYS,326,W      ,1700,1750,Loomis Laboratory,136
PHYS,326,W      ,1800,1850,Loomis Laboratory,136
PHYS,326,W      ,1900,1950,Loomis Laboratory,136
PHYS,326,W      ,2000,2050,Loomis Laboratory,136
PHYS,370,MW     ,1000,1120,Loomis Laboratory,276
PHYS,394,T      ,1530,1650,Loomis Laboratory,158
PHYS,394,T      ,1530,1650,Sidney Lu Mech Engr Bldg,1043
PHYS,395,none,0,0,none,none
PHYS,401,M      ,1530,1650,Loomis Laboratory,136
PHYS,401,W      ,1300,1650,Engineering Sciences Building,6103
PHYS,401,R      ,800,1150,Engineering Sciences Building,6103
PHYS,402,TR     ,1100,1220,Loomis Laboratory,276
PHYS,402,TR     ,1100,1220,Loomis Laboratory,276
PHYS,402,R      ,1300,1550,Engineering Sciences Building,6107
PHYS,402,F      ,1300,1550,Engineering Sciences Building,6107
PHYS,403,TR     ,1300,1650,Engineering Sciences Building,5105
PHYS,404,MW     ,1300,1450,Loomis Laboratory,136
PHYS,404,MW     ,1300,1450,Loomis Laboratory,136
PHYS,404,TR     ,1300,1550,Engineering Sciences Building,6106
PHYS,404,WF     ,900,1150,Engineering Sciences Building,6106
PHYS,407,TR     ,1300,1650,Engineering Sciences Building,4122
PHYS,419,TR     ,1100,1220,Henry Administration Bldg,138
PHYS,419,TR     ,1100,1220,Henry Administration Bldg,138
PHYS,420,TR     ,1100,1220,Henry Administration Bldg,138
PHYS,427,TR     ,1530,1650,Loomis Laboratory,144
PHYS,427,T      ,1700,1750,Campus Instructional Facility,4036
PHYS,427,T      ,1800,1850,Campus Instructional Facility,4036
PHYS,427,T      ,1900,1950,Campus Instructional Facility,4036
PHYS,435,MWF    ,1000,1050,Loomis Laboratory,144
PHYS,435,M      ,1700,1750,Campus Instructional Facility,4036
PHYS,435,M      ,1800,1850,Campus Instructional Facility,4036
PHYS,435,M      ,1900,1950,Campus Instructional Facility,4036
PHYS,435,M      ,2000,2050,Campus Instructional Facility,4036
PHYS,436,MWF    ,900,950,Loomis Laboratory,144
PHYS,436,T      ,1800,1850,Campus Instructional Facility,4018
PHYS,436,T      ,1900,1950,Campus Instructional Facility,4018
PHYS,436,T      ,2000,2050,Campus Instructional Facility,4018
PHYS,446,MW     ,1000,1120,Loomis Laboratory,158
PHYS,460,R      ,1900,1950,Loomis Laboratory,222
PHYS,470,MW     ,930,1050,Loomis Laboratory,136
PHYS,486,TR     ,930,1050,Ceramics Building,218
PHYS,486,R      ,1630,1750,Loomis Laboratory,158
PHYS,486,R      ,1800,1920,Loomis Laboratory,158
PHYS,486,R      ,1930,2050,Loomis Laboratory,158
PHYS,487,TR     ,1100,1220,Materials Science & Eng Bld,119
PHYS,487,W      ,1630,1750,Loomis Laboratory,158
PHYS,487,W      ,1800,1920,Loomis Laboratory,158
PHYS,487,W      ,1930,2050,Loomis Laboratory,158
PHYS,496,F      ,1400,1650,Loomis Laboratory,158
PHYS,497,none,0,0,none,none
PHYS,498,TR     ,1300,1420,Sidney Lu Mech Engr Bldg,3101
PHYS,504,MW     ,1400,1520,Loomis Laboratory,276
PHYS,509,TR     ,930,1050,Loomis Laboratory,276
PHYS,513,TR     ,1530,1650,Everitt Laboratory,3217
PHYS,516,TR     ,1230,1350,Loomis Laboratory,276
PHYS,523,TR     ,1400,1650,Loomis Laboratory,262
PHYS,525,TR     ,1300,1350,Loomis Laboratory,262
PHYS,560,TR     ,1230,1350,Loomis Laboratory,158
PHYS,565,MWF    ,1300,1350,Electrical & Computer Eng Bldg,3015
PHYS,576,MW     ,1130,1250,Loomis Laboratory,276
PHYS,581,TR     ,1400,1520,Loomis Laboratory,276
PHYS,583,TR     ,1400,1520,Loomis Laboratory,158
PHYS,595,F      ,1000,1150,Loomis Laboratory,158
PHYS,597,none,0,0,none,none
PHYS,597,none,0,0,none,none
PHYS,597,none,0,0,none,none
PHYS,597,none,0,0,none,none
PHYS,597,none,0,0,none,none
PHYS,598,TR     ,1530,1650,none,none
PHYS,598,TR     ,930,1050,Loomis Laboratory,136
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PHYS,599,none,0,0,none,none
PLPA,200,none,0,0,none,none
PLPA,395,none,0,0,none,none
PLPA,403,TR     ,1100,1220,Turner Hall,M5
POL,102,MTWR   ,1000,1050,Lincoln Hall,1062
POL,115,TR     ,1230,1350,Campus Instructional Facility,3018
POL,199,none,0,0,none,none
POL,202,MTWR   ,1100,1150,Lincoln Hall,1026
PORT,150,MW     ,1400,1520,Natural History Building,2078
PORT,199,none,0,0,none,none
PORT,400,MWF    ,1100,1150,Gregory Hall,329
PORT,400,TR     ,1400,1520,"Literatures, Cultures, & Ling",1120
PORT,401,TR     ,1230,1350,"Literatures, Cultures, & Ling",G36
PORT,402,none,0,0,none,none
PORT,402,TR     ,930,1050,"Literatures, Cultures, & Ling",3072E
PORT,404,T      ,1100,1220,none,none
PORT,404,T      ,1100,1220,"Literatures, Cultures, & Ling",1128
PORT,404,T      ,1100,1220,"Literatures, Cultures, & Ling",1128
PORT,460,TR     ,1400,1520,"Literatures, Cultures, & Ling",G36
PORT,460,TR     ,1400,1520,"Literatures, Cultures, & Ling",G36
PORT,489,MWF    ,1000,1050,Gregory Hall,329
PORT,489,MWF    ,1000,1050,Gregory Hall,329
PORT,588,M      ,1500,1650,David Kinley Hall,307
PORT,588,M      ,1300,1550,Henry Administration Bldg,149
PORT,588,W      ,1500,1750,Gregory Hall,311
PORT,595,none,0,0,none,none
PORT,595,none,0,0,none,none
PORT,599,none,0,0,none,none
PS,100,F      ,900,950,David Kinley Hall,307
PS,100,F      ,1000,1050,David Kinley Hall,115
PS,100,F      ,1100,1150,David Kinley Hall,312
PS,100,F      ,1100,1150,David Kinley Hall,115
PS,100,F      ,1400,1450,David Kinley Hall,310
PS,100,F      ,1300,1350,David Kinley Hall,307
PS,100,MW     ,1100,1150,Mumford Hall,103
PS,101,F      ,1000,1050,David Kinley Hall,307
PS,101,F      ,1100,1150,David Kinley Hall,307
PS,101,F      ,1400,1450,David Kinley Hall,307
PS,101,MW     ,1500,1550,Gregory Hall,223
PS,125,F      ,1230,1500,none,none
PS,201,none,0,0,none,none
PS,201,none,0,0,none,none
PS,220,none,0,0,none,none
PS,224,none,0,0,none,none
PS,225,TR     ,930,1050,Armory,242
PS,231,F      ,1000,1050,David Kinley Hall,326
PS,231,F      ,900,950,David Kinley Hall,326
PS,231,F      ,1300,1350,David Kinley Hall,326
PS,231,MW     ,900,950,Armory,333
PS,242,F      ,1300,1350,Gregory Hall,307
PS,270,F      ,1000,1050,David Kinley Hall,310
PS,270,F      ,1300,1350,David Kinley Hall,325
PS,270,F      ,1400,1450,Gregory Hall,317
PS,270,F      ,1100,1150,Gregory Hall,317
PS,270,F      ,900,950,Lincoln Hall,1022
PS,270,F      ,1000,1050,David Kinley Hall,312
PS,270,TR     ,1400,1450,Campus Instructional Facility,0035
PS,273,F      ,1400,1450,David Kinley Hall,322
PS,273,F      ,1300,1350,David Kinley Hall,322
PS,273,F      ,1300,1350,David Kinley Hall,212
PS,273,F      ,1200,1250,David Kinley Hall,212
PS,273,F      ,1100,1150,David Kinley Hall,212
PS,273,F      ,1000,1050,David Kinley Hall,212
PS,273,MW     ,1300,1350,Mumford Hall,103
PS,280,F      ,900,950,Davenport Hall,214
PS,280,F      ,1000,1050,"Literatures, Cultures, & Ling",1136
PS,280,F      ,1300,1350,Davenport Hall,336
PS,280,F      ,1400,1450,Davenport Hall,212
PS,280,MW     ,1400,1450,Education Building,2
PS,281,TR     ,1230,1350,David Kinley Hall,326
PS,282,F      ,900,950,Gregory Hall,221
PS,282,F      ,1000,1050,Davenport Hall,215
PS,282,F      ,1100,1150,Gregory Hall,331
PS,282,F      ,1300,1350,David Kinley Hall,108
PS,282,MW     ,1000,1050,Gregory Hall,213
PS,300,MW     ,1500,1620,Lincoln Hall,1002
PS,300,TR     ,1230,1350,Gregory Hall,223
PS,300,TR     ,1530,1650,Wohlers Hall,236
PS,300,MW     ,1000,1120,Armory,144
PS,301,TR     ,930,1050,David Kinley Hall,307
PS,302,TR     ,930,1050,Gregory Hall,213
PS,303,TR     ,1530,1650,Gregory Hall,317
PS,305,none,0,0,none,none
PS,307,TR     ,1230,1350,David Kinley Hall,108
PS,311,TR     ,1100,1220,David Kinley Hall,307
PS,314,MW     ,1330,1450,David Kinley Hall,108
PS,316,TR     ,1230,1350,1207 W Oregon,103
PS,321,W      ,1730,1930,none,none
PS,322,none,0,0,none,none
PS,343,TR     ,1100,1220,Campus Instructional Facility,3025
PS,344,TR     ,1400,1520,David Kinley Hall,325
PS,353,TR     ,930,1050,David Kinley Hall,222
PS,371,TR     ,1530,1650,Psychology Building,11
PS,376,TR     ,1230,1350,David Kinley Hall,310
PS,377,TR     ,1100,1220,Davenport Hall,336
PS,382,MW     ,1400,1520,David Kinley Hall,215B
PS,386,TR     ,1400,1520,Gregory Hall,223
PS,399,TR     ,1100,1220,David Kinley Hall,326
PS,418,T      ,1600,1720,Gregory Hall,321
PS,418,T      ,1600,1720,Gregory Hall,321
PS,456,TR     ,1400,1520,David Kinley Hall,223
PS,456,TR     ,1400,1520,David Kinley Hall,223
PS,457,MW     ,1330,1450,David Kinley Hall,212
PS,457,MW     ,1330,1450,David Kinley Hall,212
PS,480,TR     ,1230,1350,Campus Instructional Facility,2035
PS,490,none,0,0,none,none
PS,491,none,0,0,none,none
PS,491,F      ,930,1100,none,none
PS,494,TR     ,1230,1350,David Kinley Hall,209
PS,496,none,0,0,none,none
PS,512,T      ,1300,1520,David Kinley Hall,404
PS,514,R      ,930,1220,Business Instructional Fac,ARR
PS,522,T      ,930,1150,David Kinley Hall,404
PS,526,M      ,1400,1620,Education Building,37
PS,531,R      ,1530,1750,David Kinley Hall,404
PS,532,W      ,930,1150,David Kinley Hall,404
PS,546,R      ,1300,1520,David Kinley Hall,404
PS,584,T      ,1530,1750,David Kinley Hall,404
PS,590,none,0,0,none,none
PS,590,W      ,1330,1530,Gregory Hall,217
PS,590,T      ,930,1230,Siebel Center for Design,1000
PS,596,F      ,1200,1320,David Kinley Hall,404
PS,597,R      ,930,1150,David Kinley Hall,404
PS,598,W      ,1530,1750,David Kinley Hall,404
PS,599,none,0,0,none,none
PSM,501,none,0,0,none,none
PSM,501,none,0,0,none,none
PSM,502,M      ,1700,1820,Animal Sciences Laboratory,131
PSM,502,M      ,1700,1820,Animal Sciences Laboratory,131
PSM,503,none,0,0,none,none
PSM,520,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSM,555,none,0,0,none,none
PSYC,100,W      ,1400,1450,English Building,149
PSYC,100,MWF    ,900,950,Henry Administration Bldg,138
PSYC,100,MWF    ,1000,1050,Henry Administration Bldg,138
PSYC,100,MWF    ,1000,1050,Psychology Building,31
PSYC,100,MWF    ,1100,1150,Henry Administration Bldg,138
PSYC,100,MWF    ,1100,1150,Psychology Building,31
PSYC,100,MWF    ,1200,1250,Henry Administration Bldg,138
PSYC,100,MWF    ,1300,1350,Henry Administration Bldg,138
PSYC,100,MWF    ,1300,1350,Psychology Building,31
PSYC,100,MWF    ,1400,1450,Henry Administration Bldg,138
PSYC,100,MWF    ,1400,1450,Psychology Building,31
PSYC,100,TR     ,930,1050,Psychology Building,31
PSYC,100,TR     ,1100,1220,Psychology Building,31
PSYC,100,TR     ,1230,1350,Psychology Building,31
PSYC,100,TR     ,1400,1520,Psychology Building,31
PSYC,100,TR     ,1400,1520,English Building,259
PSYC,100,TR     ,1530,1650,Psychology Building,31
PSYC,144,MWF    ,900,950,Psychology Building,11
PSYC,201,TR     ,930,1050,Psychology Building,142
PSYC,201,MWF    ,1000,1050,Psychology Building,142
PSYC,201,MWF    ,1400,1450,Psychology Building,142
PSYC,201,MWF    ,1500,1550,Psychology Building,142
PSYC,201,TR     ,1100,1220,Psychology Building,142
PSYC,201,TR     ,1230,1350,Psychology Building,142
PSYC,201,TR     ,1230,1350,Psychology Building,29
PSYC,201,TR     ,1400,1520,Psychology Building,142
PSYC,201,MWF    ,1100,1150,Psychology Building,142
PSYC,201,MWF    ,1200,1250,Psychology Building,142
PSYC,201,MWF    ,1300,1350,Psychology Building,142
PSYC,201,TR     ,930,1050,Psychology Building,29
PSYC,210,MWF    ,1100,1150,Gregory Hall,100
PSYC,216,TR     ,1530,1650,David Kinley Hall,114
PSYC,216,TR     ,930,1050,Allen Residence Hall,40
